League,Year,player,team_id,position,goals,assists,key_passes,xG,xA,time,shots,player_id,xGChain,xGBuildup,,League,EPL,,,
Serie_A,2016,José Callejón,105,FWR,1,0,1,0.660275996,0.0498765,75,1,1382,1.523489952,0.863214016,,,,,,
Serie_A,2016,Lorenzo Insigne,105,FWL,2,0,1,1.164100051,0.028605299,90,4,1393,1.325760007,0.470120013,,,,,,
Serie_A,2016,Mohamed Salah,95,FWR,0,1,2,0.077078298,0.680989981,90,2,1250,0.694903016,0.0139134,,,,,,
Serie_A,2016,Diego Perotti,95,FWL,0,0,2,0.102441996,0.069759898,87,2,1539,0.204804003,0.046515301,,,,,,
Serie_A,2016,Juan Cuadrado,98,AMR,0,1,6,0.031483099,1.257159948,88,1,1089,1.618849993,0.416114002,,,,,,
Serie_A,2016,Mario Mandzukic,98,AML,0,0,0,0.590848029,0,90,3,1295,0.761838973,0.170991004,,,,,,
Serie_A,2016,Felipe Anderson,96,FWR,0,0,3,0.039397798,0.158904999,69,2,1208,0.147407994,0.0221899,,,,,,
Serie_A,2016,Keita,96,FWL,0,0,2,0.138432994,0.348327994,90,2,1210,0.508951008,0.045354702,,,,,,
Serie_A,2016,José Callejón,105,FWR,1,0,4,0.101306997,0.210471004,90,1,1382,0.333665013,0.120561004,,,,,,
Serie_A,2016,Lorenzo Insigne,105,FWL,0,0,0,0.710507989,0,90,6,1393,1.101340055,0.390830994,,,,,,
Serie_A,2016,José Callejón,105,FWR,0,1,4,0.259860992,0.90880698,90,1,1382,1.323570013,0.154905006,,,,,,
Serie_A,2016,Lorenzo Insigne,105,FWL,0,0,2,0.275804996,0.095580898,90,6,1393,0.688062012,0.462817013,,,,,,
Serie_A,2016,Mohamed Salah,95,FWR,2,0,1,0.56239599,0.089384302,90,5,1250,0.978232026,0.361128986,,,,,,
Serie_A,2016,Stephan El Shaarawy,95,FWL,0,3,3,0.233414993,1.029839993,90,3,1252,1.377990007,0.188050002,,,,,,
Serie_A,2016,Juan Cuadrado,98,AMR,0,0,1,0.0479124,0.098531298,79,1,1089,0.171376005,0.123462997,,,,,,
Serie_A,2016,Mario Mandzukic,98,AML,0,0,2,0,0.167946994,90,0,1295,0.536575019,0.368627995,,,,,,
Serie_A,2016,Mohamed Salah,95,FWR,0,0,3,0.051311199,0.585125029,90,1,1250,0.614086986,0,,,,,,
Serie_A,2016,Stephan El Shaarawy,95,FWL,0,0,0,0.0199087,0,49,1,1252,0.071219899,0.051311199,,,,,,
Serie_A,2016,José Callejón,105,FWR,1,0,1,0.402251989,0.015625,90,1,1382,0.596315026,0.178437993,,,,,,
Serie_A,2016,Lorenzo Insigne,105,FWL,0,0,2,0.437873989,0.146061003,90,7,1393,1.46657002,1.042179942,,,,,,
Serie_A,2016,José Callejón,105,FWR,0,0,2,0.238455996,0.084143303,90,4,1382,0.570236981,0.363510996,,,,,,
Serie_A,2016,Lorenzo Insigne,105,FWL,1,0,1,0.801787019,0.044973101,80,6,1393,1.069880009,0.278661996,,,,,,
Serie_A,2016,Juan Cuadrado,98,AMR,0,0,2,0.056577198,0.162471995,90,3,1089,1.336130023,1.155410051,,,,,,
Serie_A,2016,Stefano Sturaro,98,AML,0,0,0,0.163164005,0,57,3,1296,0.119520999,0,,,,,,
Serie_A,2016,Mohamed Salah,95,AMR,0,1,3,0.641134977,0.308214009,90,4,1250,1.146020055,0.279713005,,,,,,
Serie_A,2016,Diego Perotti,95,AML,0,0,2,0.664103985,0.125272006,60,4,1539,0.789375007,0,,,,,,
Serie_A,2016,José Callejón,105,FWR,2,1,3,0.895430982,0.596664011,83,4,1382,1.90636003,0.873978972,,,,,,
Serie_A,2016,Lorenzo Insigne,105,FWL,1,1,1,0.430458993,0.064347699,90,2,1393,1.944290042,1.513829947,,,,,,
Serie_A,2016,Mohamed Salah,95,FWR,0,1,2,0.305725008,0.156514004,90,1,1250,0.462238997,0,,,,,,
Serie_A,2016,Stephan El Shaarawy,95,FWL,1,0,1,0.119029,0.0111771,90,3,1252,0.374541998,0.316902012,,,,,,
Serie_A,2016,Juan Cuadrado,98,FWR,0,0,3,0.019385099,0.069107197,78,1,1089,0.701319993,0.630693972,,,,,,
Serie_A,2016,Mario Mandzukic,98,FWL,0,0,3,0.0448099,0.0869435,90,2,1295,0.156050995,0.104719996,,,,,,
Serie_A,2016,Mohamed Salah,95,FWR,2,0,0,0.648654997,0,82,6,1250,1.128379941,0.613484025,,,,,,
Serie_A,2016,Stephan El Shaarawy,95,FWL,2,0,1,0.829622984,0.039083101,71,2,1252,0.868705988,0,,,,,,
Serie_A,2016,José Callejón,105,FWR,0,0,2,0.582418025,0.223952994,90,2,1382,1.416859984,0.699670017,,,,,,
Serie_A,2016,Lorenzo Insigne,105,FWL,1,0,2,0.453054011,0.091518097,90,3,1393,1.377820015,0.904101014,,,,,,
Serie_A,2016,Juan Cuadrado,98,AMR,0,1,2,0.089966901,0.555676997,72,1,1089,0.832804024,0.742837012,,,,,,
Serie_A,2016,Mario Mandzukic,98,AML,1,0,1,0.605758011,0.038091298,90,3,1295,0.998678982,0.392921001,,,,,,
Serie_A,2016,Juan Cuadrado,98,AMR,0,0,1,0.017018201,0.052213501,90,1,1089,1.309630036,1.309630036,,,,,,
Serie_A,2016,Stefano Sturaro,98,AML,0,0,1,0.128765002,0.110812999,90,1,1296,0.704688013,0.575923026,,,,,,
Serie_A,2016,Mohamed Salah,95,AMR,0,0,0,0,0,56,0,1250,0.442101985,0.442101985,,,,,,
Serie_A,2016,Stephan El Shaarawy,95,AML,0,0,0,0.512269974,0,71,6,1252,1.199020028,0.701583028,,,,,,
Serie_A,2016,José Callejón,105,FWR,1,1,8,0.164306998,1.187880039,90,2,1382,1.195140004,0.059335001,,,,,,
Serie_A,2016,Lorenzo Insigne,105,FWL,1,1,3,0.267444998,0.143105999,90,5,1393,1.258599997,0.937110007,,,,,,
Serie_A,2017,Juan Cuadrado,98,AMR,0,0,4,0,0.265659988,75,0,1089,0.726831973,0.541333973,,,,,,
Serie_A,2017,Mario Mandzukic,98,AML,1,0,0,0.188839003,0,90,4,1295,0.717550993,0.528712988,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,3,0.170954004,0.597396016,74,1,1382,1.028360009,0.728030026,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,1,4,0.51157999,1.064100027,90,9,1393,1.735679984,0.982595026,,,,,,
Serie_A,2017,Gregoire Defrel,95,FWR,0,0,1,0.078456998,0.0185115,74,1,1468,0.147698,0.050729401,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,0,0,0,0,0,84,0,1539,0.050729401,0.050729401,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,3,0.093296498,0.68927598,90,2,1517,1.598049998,1.369040012,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,1,1,1,0.59534198,0.077517398,90,4,448,1.331760049,0.74603802,,,,,,
Serie_A,2017,Juan Cuadrado,98,AMR,1,0,0,0.113190003,0,90,1,1089,0.275563002,0.275563002,,,,,,
Serie_A,2017,Mario Mandzukic,98,AML,0,1,1,0.241015002,0.113190003,90,3,1295,0.451083004,0.210068002,,,,,,
Serie_A,2017,Gregoire Defrel,95,FWR,0,0,2,0.132560998,0.050809,63,1,1468,0.322544008,0.139173999,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,0,0,3,0.054554701,0.526344001,90,2,1539,0.82664001,0.539402008,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,1,4,0.549833,0.220302001,84,2,1517,0.883185983,0.151235998,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,2,3,0.038183801,1.004670024,90,1,448,1.301169991,0.25831899,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,2,0.051761001,0.323222995,90,1,1382,0.473212987,0.144289002,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,1,3,0,0.481545001,90,0,1393,0.481545001,0.447241992,,,,,,
Serie_A,2017,Douglas Costa,98,FWR,0,0,0,0.051063199,0,54,1,393,0.086056396,0.086056396,,,,,,
Serie_A,2017,Mario Mandzukic,98,FWL,0,0,2,0.031431701,0.153570995,83,1,1295,0.195797995,0.084643602,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,2,0.042906001,0.111711003,90,2,1517,0.281107992,0.126490995,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,1,0,2,0.361207008,0.129573002,90,5,448,0.387089998,0.100117996,,,,,,
Serie_A,2017,José Callejón,105,FWR,1,1,2,0.387309998,0.633476973,90,2,1382,1.071539998,0.106376998,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,1,2,0.196733996,0.449470013,90,4,1393,1.263589978,1.131610036,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,0,0,0,90,0,1517,0.106968999,0.106968999,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,1,0,2,0.138223007,0.512718976,90,2,448,0.650942028,0,,,,,,
Serie_A,2017,Cengiz Ünder,95,FWR,0,0,0,0.212790996,0,76,2,6162,0.441648006,0.228855997,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,0,1,4,0.802689016,0.591051996,90,7,1252,1.554540038,0.389120013,,,,,,
Serie_A,2017,Juan Cuadrado,98,AMR,0,1,3,0.157567993,0.205412,90,2,1089,0.669088006,0.306107014,,,,,,
Serie_A,2017,Mario Mandzukic,98,AML,0,1,1,0,0.02335,90,0,1295,0.103238001,0.079888098,,,,,,
Serie_A,2017,José Callejón,105,FWR,1,0,2,0.955748022,0.347355992,68,4,1382,1.490239978,0.187139004,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,1,1,5,0.088093303,1.389549971,60,2,1393,1.438979983,1.032819986,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,4,0.0159142,0.060424201,82,1,1517,0.151059002,0.151059002,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,3,0.060492299,0.182799995,90,2,448,0.227823004,0.053645398,,,,,,
Serie_A,2017,Cengiz Ünder,95,FWR,0,0,2,0.036844902,0.145739004,46,1,6162,0.145739004,0.121385001,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,0,1,2,0.105663002,0.135634005,75,2,1539,0.298234999,0.156164005,,,,,,
Serie_A,2017,Juan Cuadrado,98,AMR,0,1,4,0.053079501,0.709329009,82,2,1089,0.670855999,0,,,,,,
Serie_A,2017,Mario Mandzukic,98,AML,1,0,2,0.61777699,0.048346002,90,3,1295,0.780170977,0.136083007,,,,,,
Serie_A,2017,José Callejón,105,FWR,1,0,2,0.433872998,0.099012703,88,2,1382,0.496692985,0.047837801,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,2,0.204905003,0.345643014,90,4,1393,0.896234989,0.768049002,,,,,,
Serie_A,2017,Diego Perotti,95,FWR,0,0,3,0.775286973,0.254182011,90,2,1539,0.939249992,0.785209,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,2,0,3,0.960000992,0.527433991,90,5,1252,1.125959992,0.143665999,,,,,,
Serie_A,2017,José Callejón,105,FWR,1,1,1,0.411545008,0.0755435,90,2,1382,0.706526995,0.219438002,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,1,0,4,0.284826994,0.662985027,90,6,1393,1.148090005,0.350953996,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,3,0,0.205713004,60,0,1517,0.225776002,0.0872868,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,1,0.145114005,0.062558301,90,3,448,0.208743006,0.0200633,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,0,0.439164996,0,73,3,1382,1.175029993,0.735867977,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,4,0.752792001,0.291931987,90,7,1393,1.664350033,0.881200016,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,1,1,0.060648799,0.356840014,52,2,1517,0.561836004,0.144347996,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,6,0.544251978,0.259977013,90,5,448,1.097689986,0.399735987,,,,,,
Serie_A,2017,Alessandro Florenzi,95,FWR,1,0,0,0.86282599,0,90,4,1254,0.98101902,0.118193001,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,0,0,0,0,0,80,0,1252,0.402334988,0.402334988,,,,,,
Serie_A,2017,Federico Bernardeschi,98,AMR,1,1,2,1.108469963,0.158086002,70,4,1424,1.266559958,0.158086002,,,,,,
Serie_A,2017,Mario Mandzukic,98,AML,0,0,0,0,0,79,0,1295,0.257649988,0.257649988,,,,,,
Serie_A,2017,Douglas Costa,98,FWR,1,0,1,0.703786016,0.00738561,54,2,393,0.787540019,0.0763686,,,,,,
Serie_A,2017,Mario Mandzukic,98,FWL,0,0,4,0.0240412,0.448673993,90,1,1295,0.550364017,0.135242999,,,,,,
Serie_A,2017,Alessandro Florenzi,95,AMR,0,0,1,0.016969999,0.068633802,73,1,1254,0.126284003,0.040680699,,,,,,
Serie_A,2017,Diego Perotti,95,AML,0,0,2,0,0.055712599,90,0,1539,0.118210003,0.118210003,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,1,0.080773398,0.082738101,83,1,1382,0.249698997,0.086187497,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,1,0,2,0.677209973,0.111695997,90,6,1393,0.819396019,0.122725002,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,1,3,0.029548001,0.690961003,73,1,1517,0.739084005,0.339688003,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,1,3,0.088967897,0.494401991,90,3,448,0.53154999,0,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,3,0.0423248,0.199008003,90,1,1382,0.541545987,0.426169008,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,1,0.362497002,0.032532599,81,5,1393,0.582018971,0.246240005,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,1,0.0419585,0.0280695,83,1,1517,0.272989005,0.231030002,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,1,0.0280695,0.076360099,90,1,448,0.164334998,0.0599056,,,,,,
Serie_A,2017,Radja Nainggolan,95,FWR,0,0,3,0.072374798,0.139596,90,2,1251,0.210493997,0.155663997,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,0,0,1,0.0537096,0.0153117,80,1,1252,0.095197499,0.026176199,,,,,,
Serie_A,2017,Juan Cuadrado,98,AMR,0,1,3,0,0.313977987,81,0,1089,0.457774997,0.143796995,,,,,,
Serie_A,2017,Mario Mandzukic,98,AML,0,0,0,0.235283002,0,25,2,1295,0.436558008,0.201275006,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,6,0.113242,0.594292998,90,3,1517,1.335510015,1.203259945,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,1,2,0.448700994,1.076959968,90,7,448,1.198989987,0.0278292,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,1,0,0.0128636,71,0,1382,0.132000998,0.119138002,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,3,0.228551,0.115539998,90,5,1393,0.797731996,0.527292013,,,,,,
Serie_A,2017,Federico Bernardeschi,98,AMR,1,0,0,0.190409005,0,56,3,1424,0.190409005,0,,,,,,
Serie_A,2017,Douglas Costa,98,AML,0,2,6,0,0.633580983,90,0,393,0.773739994,0.258605003,,,,,,
Serie_A,2017,Cengiz Ünder,95,FWR,0,0,0,0,0,65,0,6162,0.103017002,0.103017002,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,1,0,7,0.796490014,0.440476,90,2,1539,0.809183002,0.54421097,,,,,,
Serie_A,2017,Juan Cuadrado,98,AMR,0,0,2,0,0.0441534,90,0,1089,0.30084601,0.256693006,,,,,,
Serie_A,2017,Mario Mandzukic,98,AML,0,0,0,0,0,90,0,1295,0.095378898,0.095378898,,,,,,
Serie_A,2017,Gregoire Defrel,95,FWR,0,0,0,0.094928198,0,59,1,1468,0.248961002,0.154032007,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,1,0,2,0.159228995,0.056516301,83,4,1252,0.236827999,0.094928198,,,,,,
Serie_A,2017,José Callejón,105,FWR,1,0,0,0.396986008,0,76,3,1382,0.641686022,0.595728993,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,3,0.237225994,0.110794,80,6,1393,0.466650009,0.360751003,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,1,5,0.101341002,0.621958017,75,2,1517,0.748421013,0.0612101,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,1,0,3,0.138294995,0.167657003,90,4,448,0.734194994,0.510856986,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,5,0.040838201,0.310694993,90,1,1517,0.897179008,0.641045988,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,1,0.081926897,0.0149994,90,2,448,0.895835996,0.798910022,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,0,0.094635703,0,81,1,1382,0.237481996,0.142846003,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,5,0.0612779,0.179055005,90,3,1393,0.519281983,0.278948992,,,,,,
Serie_A,2017,Gerson,95,FWR,2,0,0,0.130011007,0,83,3,1258,0.113387004,0,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,0,1,2,0.104835004,0.132506996,67,1,1252,0.343106002,0.105764002,,,,,,
Serie_A,2017,Juan Cuadrado,98,AMR,1,0,3,0.841616988,0.629927993,83,4,1089,1.771569967,0.318931997,,,,,,
Serie_A,2017,Douglas Costa,98,AML,0,0,0,0.141089007,0,80,3,393,0.767147005,0.743215024,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWR,0,0,2,0.025027599,0.065289997,74,1,1252,0.144035995,0.053718299,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,1,1,3,0.761299014,0.074686699,90,1,1539,0.395038992,0.320351988,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,1,0.103404999,0.027305,82,1,1382,0.130710006,0,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,1,0,3,0.466306001,0.48745501,90,4,1393,1.241780043,0.391422004,,,,,,
Serie_A,2017,Juan Cuadrado,98,AMR,0,0,2,0.340263009,0.130569994,74,2,1089,0.475980014,0.017281599,,,,,,
Serie_A,2017,Mario Mandzukic,98,AML,0,0,2,0.076190896,0.083534598,90,2,1295,0.285605013,0.202077001,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,1,3,0,0.577360988,74,0,1517,0.041410901,0,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,2,0.0173325,0.069333203,90,1,448,0.420632005,0.333967,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,1,4,0,0.203128994,86,0,1517,0.963842988,0.852984011,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,1,3,0.086632296,0.699020028,90,2,448,0.777372003,0.024226701,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWR,1,0,0,0.250295013,0,78,4,1252,0.340384007,0.164424002,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,0,0,0,0,0,58,0,1539,0.151981995,0.151981995,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,1,0.366434991,0.023079401,90,1,1382,0.391065001,0.024629099,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,1,0,0.125586003,79,0,1393,0.229181007,0.229181007,,,,,,
Serie_A,2017,Cengiz Ünder,95,FWR,0,0,3,0.184037998,0.135037005,67,5,6162,0.383713007,0.064638399,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,0,1,2,0.561425984,0.394713014,90,4,1252,1.201069951,0.407929003,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,3,0.067391597,0.086691096,90,2,1382,0.185804993,0.0737492,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,1,0.206259996,0.037908599,78,7,1393,0.238772005,0.0366311,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,1,3,0.246461004,0.89447701,85,7,1517,1.086910009,0.354680985,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,3,0,4,0.719250023,0.241191998,90,8,448,1.060950041,0.396946996,,,,,,
Serie_A,2017,Juan Cuadrado,98,FWR,0,0,4,0.020685,0.158083007,90,1,1089,0.222165003,0.064081803,,,,,,
Serie_A,2017,Mario Mandzukic,98,FWL,0,0,0,0.584487975,0,90,6,1295,0.566896021,0.127106994,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,0,0.0136417,0,70,1,1517,0.0136417,0,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,0,0.0376404,0,90,1,448,0.174154997,0.136513993,,,,,,
Serie_A,2017,Gerson,95,FWR,0,0,0,0.502205014,0,65,1,1258,0.502205014,0,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,0,0,2,0.121032,0.513824999,73,2,1252,0.122538999,0,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,1,0.173754007,0.055745799,90,2,1382,0.445894003,0.216394007,,,,,,
Serie_A,2017,Piotr Zielinski,105,FWL,0,0,0,0.216394007,0,74,2,1386,0.263155013,0.046761502,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,1,9,0.121270001,1.416260004,90,5,1517,0.617168009,0.107340999,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,4,0.572301984,0.149449006,90,6,448,1.022729993,0.45965001,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,0,0,0,90,0,1382,0.69906199,0.69906199,,,,,,
Serie_A,2017,Piotr Zielinski,105,FWL,1,0,0,0.476904005,0,70,2,1386,0.632704973,0.155800998,,,,,,
Serie_A,2017,Patrik Schick,95,FWR,0,0,0,0.276659012,0,87,4,1236,0.390534997,0.113875002,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,0,0,3,0.892862022,0.241953,90,4,1539,0.472180009,0.340617001,,,,,,
Serie_A,2017,Douglas Costa,98,FWR,0,0,1,0,0.066089801,70,0,393,0,0,,,,,,
Serie_A,2017,Mario Mandzukic,98,FWL,1,0,0,0.074553698,0,76,1,1295,0.108066,0.0335127,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,1,0.585720003,0.38992101,90,2,1382,1.752210021,0.776570022,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,1,0,2,0.241497993,0.095083699,79,3,1393,0.383394003,0.125771001,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,3,0.141773999,0.150895998,90,5,1517,0.372987986,0.169751003,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,1,0.166107997,0.0153992,90,5,448,0.225290999,0.059182599,,,,,,
Serie_A,2017,Juan Cuadrado,98,FWR,0,0,2,0,0.041857101,77,0,1089,0.248287007,0.206429005,,,,,,
Serie_A,2017,Mario Mandzukic,98,FWL,0,0,3,0.101354003,0.281432986,90,2,1295,1.076889992,0.782209992,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWR,0,0,0,0.626224995,0,67,1,1252,0.659996986,0.033771802,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,0,0,2,0.033640198,0.641847014,90,1,1539,1.322049975,0.680199981,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,3,0.128592998,0.137728006,90,2,1382,0.413219005,0.284626007,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,4,0.356339008,0.222893998,67,6,1393,0.690815985,0.184911996,,,,,,
Serie_A,2017,Patrik Schick,95,FWR,0,0,0,0.097782403,0,49,1,1236,0.451811999,0.354030013,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,0,0,2,0.038975701,0.129172996,90,2,1539,0.607205987,0.497983992,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,1,0.025179001,0.042132702,74,1,1517,0.042132702,0,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,2,0.567310989,0.0408535,90,3,448,0.608164012,0,,,,,,
Serie_A,2017,Paulo Dybala,98,FWR,2,0,2,0.393290997,0.159202993,90,5,1294,1.174329996,0.679525971,,,,,,
Serie_A,2017,Mario Mandzukic,98,FWL,0,0,0,0.084551297,0,81,1,1295,0.474543989,0.389993012,,,,,,
Serie_A,2017,João Mário,106,AMR,0,0,0,0,0,67,0,1512,0.109668002,0.109668002,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,3,0.133073002,0.196162,90,3,448,0.400629997,0.071395501,,,,,,
Serie_A,2017,José Callejón,105,FWR,1,0,2,0.351972014,0.280712008,90,2,1382,0.834776998,0.218796,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,1,5,0.553040981,0.509815991,89,7,1393,1.186339974,0.201959997,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWR,0,1,3,0.610585988,0.193170995,90,5,1252,0.796537995,0.047504202,,,,,,
Serie_A,2017,Diego Perotti,95,FWL,0,0,1,0.077587299,0.095711298,90,2,1539,0.220292002,0.142704993,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,1,1,0.336041987,0.287598014,90,2,1382,0.80152899,0.177888006,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,0,1,0.058318499,0.280378014,75,2,1393,0.338696986,0,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,1,0.043932799,0.038413402,70,2,1517,0.246480003,0.187942997,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,0,0.212349996,0,90,3,448,0.281529009,0.0691787,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWR,1,0,0,0.375698,0,74,2,1252,0.375698,0,,,,,,
Serie_A,2017,Gerson,95,FWL,0,0,1,0,0.065824501,70,0,1258,0.097353101,0.097353101,,,,,,
Serie_A,2017,Douglas Costa,98,FWR,1,0,2,0.667843997,0.077252299,90,1,393,0.89932102,0.165252,,,,,,
Serie_A,2017,Mario Mandzukic,98,FWL,0,1,3,0.0208157,0.756889999,90,2,1295,0.832903028,0.066224597,,,,,,
Serie_A,2017,Gregoire Defrel,95,FWR,0,0,0,0.094571598,0,66,1,1468,0.283100992,0.188529,,,,,,
Serie_A,2017,Cengiz Ünder,95,FWL,0,0,2,0.061128698,0.218885005,77,2,6162,0.214719996,0.069259703,,,,,,
Serie_A,2017,José Callejón,105,FWR,0,0,1,0.122688003,0.131687,90,1,1382,0.254375011,0,,,,,,
Serie_A,2017,Lorenzo Insigne,105,FWL,0,1,2,0.116302997,0.109305002,82,1,1393,0.407177001,0.297872007,,,,,,
Serie_A,2017,Antonio Candreva,106,AMR,0,0,0,0.075369298,0,48,1,1517,0.260699004,0.185330003,,,,,,
Serie_A,2017,Ivan Perisic,106,AML,0,0,2,0.078285404,0.154446006,90,2,448,0.372182012,0.29389599,,,,,,
Serie_A,2017,Douglas Costa,98,FWR,0,1,4,0.055074401,0.623552024,90,2,393,0.694507003,0.073899098,,,,,,
Serie_A,2017,Mario Mandzukic,98,FWL,0,0,1,0.135537997,0.0155081,90,1,1295,0.544040978,0.392995,,,,,,
Serie_A,2017,Cengiz Ünder,95,FWR,0,0,0,0.763734996,0,72,4,6162,0.860350013,0.096614599,,,,,,
Serie_A,2017,Stephan El Shaarawy,95,FWL,0,0,2,0.530898988,0.391869009,78,2,1252,1.294909954,0.372144014,,,,,,
Serie_A,2017,Antonio Candreva,106,FWR,0,0,0,0,0,65,0,1517,0.020682201,0.020682201,,,,,,
Serie_A,2017,Ivan Perisic,106,FWL,0,0,0,0.29419899,0,90,5,448,0.29419899,0,,,,,,
